WKT,name,description
"POLYGON ((110.017095 -7.8912909, 110.115972 -7.9348178, 110.1969962 -7.9790201, 110.3411917 -8.0286569, 110.3624777 -8.0633311, 110.5986838 -8.1455854, 110.6906943 -8.189085, 110.7071738 -8.1836478, 110.7058005 -8.1918036, 110.7099203 -8.2006388, 110.7229666 -8.1992795, 110.7332663 -8.1924832, 110.7586722 -8.1999592, 110.7827048 -8.196561, 110.7936911 -8.1911239, 110.7971243 -8.1979203, 110.8280234 -8.2033573, 110.8335165 -8.1918036, 110.8328299 -8.1768512, 110.8266501 -8.1693748, 110.8163504 -8.1557811, 110.8142905 -8.144226, 110.8087973 -8.1591795, 110.7930045 -8.1618983, 110.7854514 -8.1496637, 110.7895712 -8.1265529, 110.7881979 -8.1081992, 110.7758383 -8.064011, 110.7614188 -8.0374957, 110.7538657 -8.0252573, 110.764852 -7.9912599, 110.7682852 -7.96814, 110.7717184 -7.9307374, 110.7696585 -7.9110146, 110.774465 -7.8865299, 110.7840781 -7.8770077, 110.7813315 -7.8627239, 110.7881979 -7.8552418, 110.7827048 -7.8511605, 110.7833914 -7.8185092, 110.7778983 -7.8157882, 110.7696585 -7.8076249, 110.7627921 -7.8157882, 110.7634787 -7.8225908, 110.7566122 -7.825992, 110.7469992 -7.8185092, 110.741506 -7.8083052, 110.7263998 -7.7967403, 110.7126669 -7.7919782, 110.710607 -7.8035432, 110.6934409 -7.8083052, 110.6707816 -7.8028629, 110.6755881 -7.7885766, 110.6707816 -7.7858554, 110.6570486 -7.8049038, 110.6460623 -7.7967403, 110.6110434 -7.7987812, 110.5979971 -7.7994614, 110.5979971 -7.8069446, 110.5773978 -7.8049038, 110.5815176 -7.7899372, 110.571218 -7.7865357, 110.5561118 -7.7844947, 110.5526785 -7.7933388, 110.5389456 -7.7967403, 110.5307059 -7.79606, 110.5210928 -7.7838144, 110.5114798 -7.7790521, 110.5094199 -7.7695275, 110.495687 -7.7674864, 110.4922537 -7.762724, 110.4634146 -7.6096169, 110.460668 -7.5755856, 110.451055 -7.5490393, 110.4428152 -7.542913, 110.342565 -7.6286732, 110.3027396 -7.6565756, 110.2725272 -7.7055705, 110.2642874 -7.688559, 110.2615408 -7.6620197, 110.2642874 -7.6484092, 110.2533011 -7.6429649, 110.2430014 -7.654534, 110.2148489 -7.6463676, 110.2038626 -7.6524924, 110.1921896 -7.6450065, 110.1461844 -7.6511314, 110.1434378 -7.6450065, 110.1187186 -7.6722273, 110.1365714 -7.6933223, 110.1303915 -7.7014878, 110.1331381 -7.7232617, 110.1303915 -7.7416325, 110.115972 -7.7634043, 110.1132254 -7.7783718, 110.0960593 -7.7817734, 110.0802664 -7.805584, 110.0631003 -7.8123868, 110.0596671 -7.8389166, 110.050054 -7.8484397, 110.0425009 -7.8708861, 110.0301413 -7.8953718, 110.017095 -7.8912909))",yogyakarta,
